Date,Price,Open,High,Low,Change_%,DayOfWeek
2012-12-31,1674.95,1656.21,1680.71,1655.71,1.18,Monday
2013-01-01,1675.15,1675.26,1676.21,1664.55,0.01,Tuesday
2013-01-02,1686.75,1675.03,1695.1,1670.39,0.69,Wednesday
2013-01-03,1663.35,1686.54,1690.0,1660.89,-1.39,Thursday
2013-01-04,1656.85,1663.42,1664.42,1626.4,-0.39,Friday
2013-01-07,1647.25,1656.51,1662.71,1642.75,-0.58,Monday
2013-01-08,1659.0,1647.21,1662.3,1646.64,0.71,Tuesday
2013-01-09,1657.9,1658.83,1666.41,1651.45,-0.07,Wednesday
2013-01-10,1675.25,1657.97,1679.21,1654.1,1.05,Thursday
2013-01-11,1663.05,1675.28,1677.05,1654.05,-0.73,Friday
2013-01-14,1667.2,1661.95,1674.8,1660.04,0.25,Monday
2013-01-15,1678.9,1666.94,1685.3,1666.44,0.7,Tuesday
2013-01-16,1679.5,1678.65,1685.11,1673.55,0.04,Wednesday
2013-01-17,1687.64,1679.79,1695.94,1666.94,0.48,Thursday
2013-01-18,1683.95,1687.25,1695.51,1683.6,-0.22,Friday
2013-01-21,1690.05,1684.9,1691.6,1684.9,0.36,Monday
2013-01-22,1692.1,1690.05,1696.26,1686.64,0.12,Tuesday
2013-01-23,1685.75,1692.37,1695.61,1683.45,-0.38,Wednesday
2013-01-24,1667.74,1686.35,1686.45,1665.08,-1.07,Thursday
2013-01-25,1658.69,1667.88,1672.59,1655.78,-0.54,Friday
2013-01-28,1654.95,1658.76,1662.81,1652.54,-0.23,Monday
2013-01-29,1663.85,1655.2,1666.06,1654.3,0.54,Tuesday
2013-01-30,1677.1,1663.96,1683.79,1662.79,0.8,Wednesday
2013-01-31,1663.6,1677.42,1681.01,1658.15,-0.8,Thursday
2013-02-01,1667.15,1664.02,1682.31,1660.35,0.21,Friday
2013-02-04,1674.4,1667.55,1677.61,1661.79,0.43,Monday
2013-02-05,1673.0,1674.21,1684.9,1666.76,-0.08,Tuesday
2013-02-06,1677.49,1672.62,1679.49,1668.22,0.27,Wednesday
2013-02-07,1671.3,1677.71,1683.51,1663.41,-0.37,Thursday
2013-02-08,1667.5,1671.72,1673.91,1665.45,-0.23,Friday
2013-02-11,1649.74,1666.93,1669.7,1643.62,-1.07,Monday
2013-02-12,1650.8,1647.94,1653.5,1639.22,0.06,Tuesday
2013-02-13,1642.74,1650.85,1653.59,1640.33,-0.49,Wednesday
2013-02-14,1634.85,1642.84,1650.05,1632.72,-0.48,Thursday
2013-02-15,1609.44,1634.53,1636.1,1598.42,-1.55,Friday
2013-02-18,1610.05,1609.95,1619.0,1607.33,0.04,Monday
2013-02-19,1604.6,1609.93,1615.34,1600.72,-0.34,Tuesday
2013-02-20,1562.9,1604.71,1609.82,1558.85,-2.6,Wednesday
2013-02-21,1576.05,1563.09,1584.88,1554.88,0.84,Thursday
2013-02-22,1580.7,1576.0,1587.25,1570.16,0.3,Friday
2013-02-25,1594.24,1581.29,1597.18,1575.18,0.86,Monday
2013-02-26,1613.49,1593.93,1620.05,1584.6,1.21,Tuesday
2013-02-27,1597.6,1613.39,1614.89,1592.33,-0.98,Wednesday
2013-02-28,1580.14,1597.38,1602.98,1574.72,-1.09,Thursday
2013-03-01,1575.24,1580.18,1587.29,1564.83,-0.31,Friday
2013-03-04,1573.95,1579.01,1585.11,1569.65,-0.08,Monday
2013-03-05,1575.44,1573.88,1586.3,1571.72,0.09,Tuesday
2013-03-06,1583.69,1575.28,1584.79,1567.53,0.52,Wednesday
2013-03-07,1578.9,1583.59,1585.89,1574.94,-0.3,Thursday
2013-03-08,1578.35,1579.12,1583.51,1561.41,-0.03,Friday
2013-03-11,1581.0,1578.4,1583.61,1575.65,0.17,Monday
2013-03-12,1592.7,1582.01,1598.81,1580.25,0.74,Tuesday
2013-03-13,1587.8,1592.91,1599.61,1585.55,-0.31,Wednesday
2013-03-14,1590.3,1587.9,1593.5,1576.99,0.16,Thursday
2013-03-15,1592.45,1590.41,1598.81,1588.9,0.14,Friday
2013-03-18,1605.3,1597.26,1611.31,1592.56,0.81,Monday
2013-03-19,1613.4,1605.41,1615.77,1600.15,0.5,Tuesday
2013-03-20,1606.5,1613.5,1615.21,1603.55,-0.43,Wednesday
2013-03-21,1614.7,1606.58,1616.97,1604.65,0.51,Thursday
2013-03-22,1608.45,1614.7,1616.35,1603.79,-0.39,Friday
2013-03-25,1605.4,1609.3,1613.76,1589.99,-0.19,Monday
2013-03-26,1599.2,1605.6,1606.27,1594.85,-0.39,Tuesday
2013-03-27,1605.4,1599.31,1608.61,1591.5,0.39,Wednesday
2013-03-28,1596.74,1605.76,1607.88,1594.06,-0.54,Thursday
2013-04-01,1598.9,1597.74,1601.31,1594.94,0.14,Monday
2013-04-02,1575.85,1599.6,1604.21,1574.0,-1.44,Tuesday
2013-04-03,1557.85,1576.04,1577.41,1550.19,-1.14,Wednesday
2013-04-04,1553.32,1557.96,1559.87,1540.35,-0.29,Thursday
2013-04-05,1582.0,1553.32,1582.05,1549.34,1.85,Friday
2013-04-08,1573.7,1581.25,1583.37,1567.55,-0.52,Monday
2013-04-09,1585.2,1572.94,1590.5,1570.44,0.73,Tuesday
2013-04-10,1558.75,1584.95,1588.91,1556.0,-1.67,Wednesday
2013-04-11,1561.35,1559.3,1568.42,1553.71,0.17,Thursday
2013-04-12,1478.85,1560.69,1564.86,1477.5,-5.28,Friday
2013-04-15,1353.25,1478.3,1495.66,1336.54,-8.49,Monday
2013-04-16,1368.9,1353.86,1402.35,1322.46,1.16,Tuesday
2013-04-17,1377.0,1369.3,1395.1,1365.1,0.59,Wednesday
2013-04-18,1391.25,1376.8,1401.96,1340.36,1.03,Thursday
2013-04-19,1404.35,1391.21,1425.01,1386.46,0.94,Friday
2013-04-22,1426.25,1405.17,1439.77,1404.61,1.56,Monday
2013-04-23,1413.35,1426.86,1432.42,1406.55,-0.9,Tuesday
2013-04-24,1431.3,1412.69,1433.4,1411.79,1.27,Wednesday
2013-04-25,1467.85,1431.45,1469.46,1427.25,2.55,Thursday
2013-04-26,1463.0,1467.95,1485.31,1448.69,-0.33,Friday
2013-04-29,1476.65,1464.85,1478.56,1462.45,0.93,Monday
2013-04-30,1477.1,1475.99,1479.31,1460.99,0.03,Tuesday
2013-05-01,1457.6,1476.55,1478.57,1440.6,-1.32,Wednesday
2013-05-02,1467.1,1457.65,1474.26,1449.3,0.65,Thursday
2013-05-03,1470.7,1467.45,1488.3,1456.4,0.25,Friday
2013-05-06,1469.5,1470.5,1479.06,1465.1,-0.08,Monday
2013-05-07,1452.6,1470.2,1470.78,1441.72,-1.15,Tuesday
2013-05-08,1472.8,1452.7,1476.97,1447.9,1.39,Wednesday
2013-05-09,1458.2,1473.3,1476.01,1453.7,-0.99,Thursday
2013-05-10,1448.2,1458.79,1462.36,1421.11,-0.69,Friday
2013-05-13,1430.55,1448.69,1448.69,1426.34,-1.22,Monday
2013-05-14,1426.0,1431.1,1445.57,1422.26,-0.32,Tuesday
2013-05-15,1392.9,1426.5,1430.85,1389.65,-2.32,Wednesday
2013-05-16,1386.3,1392.71,1398.52,1369.9,-0.47,Thursday
2013-05-17,1359.2,1387.39,1392.96,1355.6,-1.95,Friday
2013-05-20,1394.15,1363.09,1399.1,1339.45,2.57,Monday
2013-05-21,1376.3,1394.75,1401.76,1360.3,-1.28,Tuesday
2013-05-22,1369.4,1376.95,1415.11,1355.47,-0.5,Wednesday
2013-05-23,1391.2,1369.2,1397.85,1356.74,1.59,Thursday
2013-05-24,1386.05,1391.2,1398.45,1382.7,-0.37,Friday
2013-05-27,1394.78,1388.15,1396.9,1384.24,0.63,Monday
2013-05-28,1380.85,1394.24,1400.55,1374.14,-1.0,Tuesday
2013-05-29,1392.95,1380.79,1395.16,1379.99,0.88,Wednesday
2013-05-30,1413.75,1392.95,1418.31,1388.69,1.49,Thursday
2013-05-31,1386.9,1413.75,1421.5,1384.64,-1.9,Friday
2013-06-03,1411.6,1389.09,1416.61,1388.94,1.78,Monday
2013-06-04,1399.9,1412.0,1415.62,1389.86,-0.83,Tuesday
2013-06-05,1403.3,1398.94,1410.51,1395.69,0.24,Wednesday
2013-06-06,1413.65,1403.3,1423.66,1391.84,0.74,Thursday
2013-06-07,1384.47,1413.72,1418.03,1377.86,-2.06,Friday
2013-06-10,1386.9,1378.89,1389.06,1376.49,0.18,Monday
2013-06-11,1379.6,1387.01,1387.12,1367.26,-0.53,Tuesday
2013-06-12,1388.4,1379.5,1394.87,1374.35,0.64,Wednesday
2013-06-13,1386.05,1388.26,1395.27,1374.7,-0.17,Thursday
2013-06-14,1390.7,1385.89,1392.11,1378.54,0.34,Friday
2013-06-17,1384.85,1391.29,1392.11,1380.94,-0.42,Monday
2013-06-18,1368.4,1384.9,1386.16,1361.15,-1.19,Tuesday
2013-06-19,1351.3,1367.7,1376.02,1349.35,-1.25,Wednesday
2013-06-20,1278.0,1351.51,1348.52,1276.8,-5.42,Thursday
2013-06-21,1297.25,1278.34,1348.41,1269.39,1.51,Friday
2013-06-24,1281.9,1297.3,1301.62,1276.35,-1.18,Monday
2013-06-25,1277.35,1282.1,1289.41,1271.92,-0.35,Tuesday
2013-06-26,1226.35,1278.1,1277.62,1222.91,-3.99,Wednesday
2013-06-27,1200.75,1226.6,1245.46,1198.06,-2.09,Thursday
2013-06-28,1234.25,1200.3,1245.61,1181.82,2.79,Friday
2013-07-01,1253.3,1233.49,1261.11,1226.31,1.54,Monday
2013-07-02,1242.5,1253.35,1266.55,1241.8,-0.86,Tuesday
2013-07-03,1252.3,1242.65,1260.71,1237.05,0.79,Wednesday
2013-07-04,1250.3,1251.3,1257.82,1245.4,-0.16,Thursday
2013-07-05,1223.8,1249.28,1250.86,1207.99,-2.12,Friday
2013-07-08,1237.0,1223.21,1239.41,1215.95,1.08,Monday
2013-07-09,1249.95,1237.4,1261.02,1233.9,1.05,Tuesday
2013-07-10,1264.25,1250.5,1266.22,1244.47,1.14,Wednesday
2013-07-11,1285.3,1264.8,1298.97,1278.81,1.67,Thursday
2013-07-12,1284.9,1286.67,1288.86,1267.9,-0.03,Friday
2013-07-15,1282.6,1285.45,1294.32,1276.26,-0.18,Monday
2013-07-16,1292.6,1282.3,1295.95,1277.56,0.78,Tuesday
2013-07-17,1276.0,1293.0,1297.61,1274.21,-1.28,Wednesday
2013-07-18,1285.1,1276.1,1288.7,1275.05,0.71,Thursday
2013-07-19,1296.35,1285.2,1297.95,1282.55,0.88,Friday
2013-07-22,1335.9,1297.4,1339.77,1311.76,3.05,Monday
2013-07-23,1348.1,1335.25,1348.3,1327.15,0.91,Tuesday
2013-07-24,1321.3,1347.8,1348.3,1313.55,-1.99,Wednesday
2013-07-25,1333.65,1321.4,1338.02,1309.35,0.93,Thursday
2013-07-26,1333.9,1333.96,1340.82,1312.82,0.02,Friday
2013-07-29,1327.6,1333.91,1338.71,1323.32,-0.47,Monday
2013-07-30,1327.3,1328.0,1330.38,1318.5,-0.02,Tuesday
2013-07-31,1323.1,1326.9,1338.87,1305.91,-0.32,Wednesday
2013-08-01,1308.95,1322.7,1330.77,1307.2,-1.07,Thursday
2013-08-02,1312.0,1307.79,1318.4,1283.19,0.23,Friday
2013-08-05,1303.95,1313.1,1319.91,1297.86,-0.61,Monday
2013-08-06,1281.9,1303.85,1307.27,1279.85,-1.69,Tuesday
2013-08-07,1287.75,1281.95,1289.42,1273.25,0.46,Wednesday
2013-08-08,1312.0,1287.7,1314.56,1283.85,1.88,Thursday
2013-08-09,1314.5,1312.09,1317.0,1305.56,0.19,Friday
2013-08-12,1336.4,1314.6,1343.67,1314.6,1.67,Monday
2013-08-13,1321.3,1336.9,1341.72,1319.27,-1.13,Tuesday
2013-08-14,1335.2,1321.4,1337.3,1316.55,1.05,Wednesday
2013-08-15,1366.05,1335.19,1369.9,1319.31,2.31,Thursday
2013-08-16,1376.4,1367.3,1380.21,1357.95,0.76,Friday
2013-08-19,1365.98,1376.35,1384.6,1362.49,-0.76,Monday
2013-08-20,1371.17,1366.39,1376.2,1355.26,0.38,Tuesday
2013-08-21,1366.35,1371.8,1378.81,1360.1,-0.35,Wednesday
2013-08-22,1375.85,1366.5,1381.61,1355.8,0.7,Thursday
2013-08-23,1396.85,1375.79,1400.21,1369.14,1.53,Friday
2013-08-26,1404.9,1398.88,1404.86,1391.44,0.58,Monday
2013-08-27,1416.65,1405.16,1424.02,1396.75,0.84,Tuesday
2013-08-28,1418.5,1417.1,1434.17,1413.9,0.13,Wednesday
2013-08-29,1408.25,1418.05,1418.52,1403.17,-0.72,Thursday
2013-08-30,1396.4,1408.55,1411.62,1392.77,-0.84,Friday
2013-09-02,1394.9,1396.46,1398.31,1380.05,-0.11,Monday
2013-09-03,1412.65,1391.6,1416.61,1384.7,1.27,Tuesday
2013-09-04,1391.45,1412.1,1415.22,1384.85,-1.5,Wednesday
2013-09-05,1367.85,1392.1,1399.92,1365.77,-1.7,Thursday
2013-09-06,1391.61,1365.72,1393.2,1363.28,1.74,Friday
2013-09-09,1387.05,1391.45,1391.45,1382.83,-0.33,Monday
2013-09-10,1364.45,1387.95,1391.52,1358.2,-1.63,Tuesday
2013-09-11,1366.75,1364.25,1368.51,1357.46,0.17,Wednesday
2013-09-12,1321.05,1367.4,1367.5,1321.05,-3.34,Thursday
2013-09-13,1326.72,1321.36,1331.03,1305.03,0.43,Friday
2013-09-16,1314.0,1329.6,1332.92,1304.46,-0.96,Monday
2013-09-17,1309.65,1313.6,1323.92,1306.5,-0.33,Tuesday
2013-09-18,1365.15,1309.7,1367.77,1291.95,4.24,Wednesday
2013-09-19,1365.0,1365.55,1375.15,1358.8,-0.01,Thursday
2013-09-20,1325.38,1366.18,1368.4,1324.86,-2.9,Friday
2013-09-23,1322.15,1326.2,1332.11,1314.26,-0.24,Monday
2013-09-24,1323.2,1321.35,1329.57,1306.51,0.08,Tuesday
2013-09-25,1333.6,1322.8,1338.51,1317.11,0.79,Wednesday
2013-09-26,1323.7,1333.5,1339.21,1319.15,-0.74,Thursday
2013-09-27,1336.2,1323.64,1344.3,1320.43,0.94,Friday
2013-09-30,1327.55,1335.9,1344.22,1323.56,-0.65,Monday
2013-10-01,1286.6,1327.75,1337.77,1283.2,-3.08,Tuesday
2013-10-02,1315.25,1286.75,1323.82,1278.85,2.23,Wednesday
2013-10-03,1317.3,1316.75,1321.31,1302.42,0.16,Thursday
2013-10-04,1311.35,1317.15,1323.86,1306.56,-0.45,Friday
2013-10-07,1321.79,1311.04,1328.44,1308.81,0.8,Monday
2013-10-08,1318.8,1321.49,1330.1,1316.3,-0.23,Tuesday
2013-10-09,1307.2,1319.06,1321.95,1294.65,-0.88,Wednesday
2013-10-10,1286.24,1307.22,1311.78,1283.03,-1.6,Thursday
2013-10-11,1273.11,1286.93,1294.45,1262.63,-1.02,Friday
2013-10-14,1273.4,1272.8,1289.47,1268.8,0.02,Monday
2013-10-15,1280.8,1273.15,1288.51,1252.27,0.58,Tuesday
2013-10-16,1281.6,1280.6,1287.51,1269.57,0.06,Wednesday
2013-10-17,1319.7,1282.3,1324.67,1274.8,2.97,Thursday
2013-10-18,1316.24,1319.18,1325.7,1311.95,-0.26,Friday
2013-10-21,1315.75,1316.66,1324.42,1313.56,-0.04,Monday
2013-10-22,1340.65,1315.5,1345.07,1310.45,1.89,Tuesday
2013-10-23,1332.35,1340.75,1342.57,1329.8,-0.62,Wednesday
2013-10-24,1347.15,1332.35,1352.22,1330.6,1.11,Thursday
2013-10-25,1352.13,1346.73,1355.6,1336.54,0.37,Friday
2013-10-28,1352.2,1353.16,1362.21,1346.5,0.01,Monday
2013-10-29,1344.3,1352.1,1360.67,1340.87,-0.58,Tuesday
2013-10-30,1342.8,1344.05,1359.77,1334.81,-0.11,Wednesday
2013-10-31,1323.8,1343.3,1343.4,1319.4,-1.41,Thursday
2013-11-01,1315.35,1323.7,1327.86,1306.3,-0.64,Friday
2013-11-04,1314.74,1315.12,1322.24,1311.74,-0.05,Monday
2013-11-05,1311.6,1314.85,1319.77,1306.75,-0.24,Tuesday
2013-11-06,1318.4,1311.97,1322.31,1309.45,0.52,Wednesday
2013-11-07,1307.95,1318.16,1325.71,1298.71,-0.79,Thursday
2013-11-08,1288.2,1307.84,1313.06,1281.4,-1.51,Friday
2013-11-11,1283.28,1288.76,1288.91,1279.39,-0.38,Monday
2013-11-12,1267.99,1283.07,1285.3,1261.28,-1.19,Tuesday
2013-11-13,1278.99,1267.58,1279.24,1265.89,0.87,Wednesday
2013-11-14,1287.39,1278.67,1294.38,1278.53,0.66,Thursday
2013-11-15,1290.05,1287.04,1291.14,1280.42,0.21,Friday
2013-11-18,1274.35,1290.45,1290.61,1270.35,-1.22,Monday
2013-11-19,1275.25,1274.71,1279.02,1269.3,0.07,Tuesday
2013-11-20,1243.2,1275.62,1276.67,1241.3,-2.51,Wednesday
2013-11-21,1242.75,1243.19,1250.01,1236.69,-0.04,Thursday
2013-11-22,1243.6,1243.01,1249.32,1241.55,0.07,Friday
2013-11-25,1252.6,1242.08,1253.54,1227.72,0.72,Monday
2013-11-26,1243.3,1252.6,1256.89,1239.89,-0.74,Tuesday
2013-11-27,1237.4,1243.42,1254.81,1236.65,-0.47,Wednesday
2013-11-28,1244.15,1237.76,1245.82,1235.32,0.55,Thursday
2013-11-29,1253.49,1246.24,1256.11,1242.26,0.75,Friday
2013-12-02,1220.05,1251.42,1251.42,1217.78,-2.67,Monday
2013-12-03,1223.89,1220.04,1226.38,1215.98,0.31,Tuesday
2013-12-04,1243.66,1223.89,1250.75,1211.89,1.62,Wednesday
2013-12-05,1224.88,1243.77,1244.0,1217.3,-1.51,Thursday
2013-12-06,1228.85,1225.22,1243.61,1212.41,0.32,Friday
2013-12-09,1240.94,1229.58,1243.19,1225.38,0.98,Monday
2013-12-10,1260.72,1240.82,1267.74,1237.97,1.59,Tuesday
2013-12-11,1251.75,1260.91,1263.4,1250.5,-0.71,Wednesday
2013-12-12,1223.8,1251.3,1257.4,1223.5,-2.23,Thursday
2013-12-13,1238.3,1223.8,1239.0,1220.6,1.18,Friday
2013-12-16,1240.57,1238.08,1251.89,1227.59,0.18,Monday
2013-12-17,1230.1,1240.3,1248.6,1227.8,-0.84,Tuesday
2013-12-18,1218.07,1231.54,1244.7,1216.15,-0.98,Wednesday
2013-12-19,1190.1,1217.96,1226.76,1186.8,-2.3,Thursday
2013-12-20,1203.25,1190.51,1207.6,1185.71,1.1,Friday
2013-12-23,1198.84,1203.52,1206.38,1192.77,-0.37,Monday
2013-12-24,1204.35,1199.44,1206.36,1197.01,0.46,Tuesday
2013-12-25,1204.7,1204.69,1205.1,1203.29,0.03,Wednesday
2013-12-26,1210.7,1204.99,1216.1,1201.24,0.5,Thursday
2013-12-27,1213.19,1210.59,1219.04,1209.03,0.21,Friday
2013-12-30,1196.4,1212.15,1216.26,1195.39,-1.38,Monday
2013-12-31,1205.55,1196.62,1214.21,1185.11,0.76,Tuesday
2014-01-01,1205.9,1210.41,1210.61,1199.4,0.03,Wednesday
2014-01-02,1224.89,1204.88,1231.04,1203.72,1.57,Thursday
2014-01-03,1236.55,1224.94,1240.38,1222.14,0.95,Friday
2014-01-06,1238.05,1236.93,1248.76,1233.1,0.12,Monday
2014-01-07,1232.1,1238.17,1245.86,1225.2,-0.48,Tuesday
2014-01-08,1226.1,1231.97,1232.84,1218.83,-0.49,Wednesday
2014-01-09,1228.0,1226.17,1231.91,1224.02,0.15,Thursday
2014-01-10,1247.1,1228.01,1248.81,1226.94,1.56,Friday
2014-01-13,1253.44,1248.28,1255.18,1243.72,0.51,Monday
2014-01-14,1245.1,1253.12,1255.38,1241.83,-0.67,Tuesday
2014-01-15,1241.74,1245.1,1245.39,1234.49,-0.27,Wednesday
2014-01-16,1242.55,1241.49,1245.26,1236.55,0.07,Thursday
2014-01-17,1253.82,1242.53,1255.28,1238.05,0.91,Friday
2014-01-20,1254.35,1254.01,1261.0,1251.32,0.04,Monday
2014-01-21,1241.49,1254.18,1256.24,1236.07,-1.03,Tuesday
2014-01-22,1236.49,1241.55,1244.14,1236.14,-0.4,Wednesday
2014-01-23,1264.35,1236.64,1265.8,1231.76,2.25,Thursday
2014-01-24,1269.25,1264.67,1273.31,1257.2,0.39,Friday
2014-01-27,1257.07,1268.85,1278.48,1252.16,-0.96,Monday
2014-01-28,1256.55,1257.01,1261.51,1249.36,-0.04,Tuesday
2014-01-29,1268.4,1256.9,1270.27,1249.65,0.94,Wednesday
2014-01-30,1243.7,1268.24,1268.53,1238.39,-1.95,Thursday
2014-01-31,1243.8,1244.07,1255.51,1238.75,0.01,Friday
2014-02-03,1257.64,1245.14,1266.54,1240.68,1.11,Monday
2014-02-04,1255.0,1257.99,1260.93,1247.62,-0.21,Tuesday
2014-02-05,1258.01,1254.86,1273.73,1252.51,0.24,Wednesday
2014-02-06,1257.64,1258.14,1266.98,1252.88,-0.03,Thursday
2014-02-07,1267.06,1257.68,1272.18,1256.22,0.75,Friday
2014-02-10,1274.9,1266.31,1278.31,1265.4,0.62,Monday
2014-02-11,1291.85,1274.79,1293.83,1273.8,1.33,Tuesday
2014-02-12,1291.25,1292.02,1296.52,1284.4,-0.05,Wednesday
2014-02-13,1302.7,1291.11,1302.8,1286.14,0.89,Thursday
2014-02-14,1318.93,1302.83,1321.34,1299.97,1.25,Friday
2014-02-17,1329.1,1319.15,1330.37,1318.65,0.77,Monday
2014-02-18,1321.6,1329.2,1332.71,1312.95,-0.56,Tuesday
2014-02-19,1311.8,1321.84,1323.39,1308.93,-0.74,Wednesday
2014-02-20,1322.89,1311.64,1325.18,1307.85,0.85,Thursday
2014-02-21,1323.39,1322.72,1328.79,1316.12,0.04,Friday
2014-02-24,1337.0,1324.99,1339.0,1319.11,1.03,Monday
2014-02-25,1340.75,1337.0,1344.01,1331.72,0.28,Tuesday
2014-02-26,1330.75,1340.31,1345.4,1322.14,-0.75,Wednesday
2014-02-27,1331.44,1330.58,1336.48,1323.97,0.05,Thursday
2014-02-28,1326.4,1331.67,1333.91,1320.22,-0.38,Friday
2014-03-03,1350.9,1326.5,1355.41,1326.5,1.85,Monday
2014-03-04,1334.9,1350.95,1352.61,1331.54,-1.18,Tuesday
2014-03-05,1337.39,1334.83,1341.88,1332.58,0.19,Wednesday
2014-03-06,1351.35,1337.45,1353.37,1331.35,1.04,Thursday
2014-03-07,1340.25,1351.21,1352.9,1329.75,-0.82,Friday
2014-03-10,1339.15,1339.27,1345.41,1329.47,-0.08,Monday
2014-03-11,1349.95,1339.35,1353.11,1338.0,0.81,Tuesday
2014-03-12,1367.08,1349.39,1371.1,1345.44,1.27,Wednesday
2014-03-13,1370.6,1367.5,1375.46,1364.65,0.26,Thursday
2014-03-14,1382.24,1370.59,1388.4,1368.06,0.85,Friday
2014-03-17,1366.95,1382.07,1392.37,1362.53,-1.11,Monday
2014-03-18,1356.25,1366.8,1367.77,1350.8,-0.78,Tuesday
2014-03-19,1331.45,1355.95,1360.26,1328.0,-1.83,Wednesday
2014-03-20,1328.5,1331.05,1335.21,1320.85,-0.22,Thursday
2014-03-21,1334.55,1328.55,1343.04,1328.45,0.46,Friday
2014-03-24,1309.62,1334.74,1334.86,1308.04,-1.87,Monday
2014-03-25,1311.05,1309.6,1317.86,1306.2,0.11,Tuesday
2014-03-26,1304.1,1311.25,1317.01,1298.9,-0.53,Wednesday
2014-03-27,1291.14,1304.14,1307.15,1289.3,-0.99,Thursday
2014-03-28,1294.0,1293.64,1299.2,1285.84,0.22,Friday
2014-03-31,1284.25,1294.3,1298.81,1282.65,-0.75,Monday
2014-04-01,1279.15,1283.79,1288.25,1277.44,-0.4,Tuesday
2014-04-02,1289.8,1279.85,1295.21,1278.65,0.83,Wednesday
2014-04-03,1287.3,1289.89,1294.2,1281.59,-0.19,Thursday
2014-04-04,1302.7,1286.62,1307.09,1284.33,1.2,Friday
2014-04-07,1296.65,1302.9,1304.8,1295.8,-0.46,Monday
2014-04-08,1308.72,1296.29,1314.93,1296.29,0.93,Tuesday
2014-04-09,1311.9,1308.25,1315.3,1300.94,0.24,Wednesday
2014-04-10,1318.92,1311.64,1324.9,1310.84,0.54,Thursday
2014-04-11,1318.47,1317.94,1324.33,1314.24,-0.03,Friday
2014-04-14,1326.4,1318.94,1331.2,1318.84,0.6,Monday
2014-04-15,1302.65,1326.81,1328.51,1290.95,-1.79,Tuesday
2014-04-16,1302.8,1302.84,1307.6,1293.59,0.01,Wednesday
2014-04-17,1294.85,1302.4,1304.8,1293.24,-0.61,Thursday
2014-04-18,1293.78,1293.78,1293.78,1293.78,-0.08,Friday
2014-04-21,1290.15,1294.67,1301.51,1282.01,-0.28,Monday
2014-04-22,1283.5,1290.24,1293.0,1277.6,-0.52,Tuesday
2014-04-23,1283.9,1283.51,1289.22,1281.05,0.03,Wednesday
2014-04-24,1293.85,1284.01,1298.51,1268.85,0.77,Thursday
2014-04-25,1303.45,1294.01,1305.61,1290.6,0.74,Friday
2014-04-28,1296.1,1303.2,1306.61,1292.3,-0.56,Monday
2014-04-29,1296.48,1296.04,1301.4,1286.49,0.03,Tuesday
2014-04-30,1291.9,1296.01,1298.01,1285.8,-0.35,Wednesday
2014-05-01,1284.1,1291.65,1293.21,1277.7,-0.6,Thursday
2014-05-02,1300.32,1284.19,1304.9,1277.1,1.26,Friday
2014-05-05,1309.85,1300.74,1315.95,1299.61,0.73,Monday
2014-05-06,1307.65,1309.9,1314.71,1305.0,-0.17,Tuesday
2014-05-07,1289.55,1308.01,1315.31,1287.0,-1.38,Wednesday
2014-05-08,1289.6,1289.74,1295.3,1285.74,0.0,Thursday
2014-05-09,1289.33,1289.5,1294.9,1285.64,-0.02,Friday
2014-05-12,1295.8,1289.2,1304.3,1280.1,0.5,Monday
2014-05-13,1293.35,1295.91,1299.21,1289.25,-0.19,Tuesday
2014-05-14,1305.6,1294.46,1309.4,1291.79,0.95,Wednesday
2014-05-15,1296.35,1305.45,1307.35,1291.15,-0.71,Thursday
2014-05-16,1293.7,1296.61,1298.76,1287.85,-0.2,Friday
2014-05-19,1291.95,1293.42,1305.25,1289.66,-0.14,Monday
2014-05-20,1294.25,1292.15,1297.05,1286.15,0.18,Tuesday
2014-05-21,1291.85,1294.15,1296.6,1283.45,-0.19,Wednesday
2014-05-22,1293.85,1292.04,1303.85,1290.05,0.15,Thursday
2014-05-23,1293.11,1294.04,1295.95,1287.99,-0.06,Friday
2014-05-26,1293.05,1292.71,1294.41,1290.91,0.0,Monday
2014-05-27,1263.7,1292.95,1293.7,1263.5,-2.27,Tuesday
2014-05-28,1258.5,1263.7,1267.69,1256.02,-0.41,Wednesday
2014-05-29,1256.05,1258.79,1260.5,1251.55,-0.19,Thursday
2014-05-30,1251.05,1256.0,1260.46,1242.35,-0.4,Friday
2014-06-02,1244.35,1250.89,1250.89,1241.04,-0.54,Monday
2014-06-03,1244.65,1244.39,1248.15,1241.06,0.02,Tuesday
2014-06-04,1243.8,1245.24,1250.0,1243.5,-0.07,Wednesday
2014-06-05,1253.6,1243.8,1256.81,1241.21,0.79,Thursday
2014-06-06,1252.73,1253.69,1258.0,1246.31,-0.07,Friday
2014-06-09,1252.08,1253.79,1257.7,1251.76,-0.05,Monday
2014-06-10,1260.8,1252.15,1263.31,1250.21,0.7,Tuesday
2014-06-11,1260.74,1260.49,1265.5,1258.0,0.0,Wednesday
2014-06-12,1273.36,1261.49,1275.0,1260.05,1.0,Thursday
2014-06-13,1277.0,1273.69,1278.2,1271.0,0.29,Friday
2014-06-16,1271.6,1277.06,1285.16,1270.51,-0.42,Monday
2014-06-17,1271.5,1271.65,1273.56,1259.16,-0.01,Tuesday
2014-06-18,1278.4,1271.3,1280.0,1266.96,0.54,Wednesday
